ID,Time[s],Centroid
0,0.0,"(309, 244)"
0,0.03333333333333333,"(309, 244)"
1,0.03333333333333333,"(210, 299)"
0,0.06666666666666667,"(312.0, 239.0)"
1,0.06666666666666667,"(211.0, 299.0)"
0,0.1,"(311.0, 238.0)"
1,0.1,"(211.0, 299.0)"
0,0.13333333333333333,"(312.0, 237.0)"
1,0.13333333333333333,"(211.0, 299.0)"
0,0.16666666666666666,"(313.0, 233.0)"
1,0.16666666666666666,"(212.0, 298.0)"
0,0.2,"(315.0, 231.0)"
1,0.2,"(212.0, 300.0)"
0,0.23333333333333334,"(316.0, 227.0)"
1,0.23333333333333334,"(211.0, 299.0)"
0,0.26666666666666666,"(317.0, 224.0)"
1,0.26666666666666666,"(212.0, 299.0)"
0,0.3,"(319.0, 222.0)"
1,0.3,"(212.0, 299.0)"
0,0.3333333333333333,"(319.0, 217.0)"
1,0.3333333333333333,"(212.0, 300.0)"
0,0.36666666666666664,"(320.0, 215.0)"
1,0.36666666666666664,"(212.0, 299.0)"
2,0.36666666666666664,"(330.0, 101.0)"
0,0.4,"(320.0, 211.0)"
1,0.4,"(212.0, 299.0)"
2,0.4,"(331.0, 100.0)"
0,0.43333333333333335,"(321.0, 206.0)"
1,0.43333333333333335,"(212.0, 299.0)"
2,0.43333333333333335,"(331.0, 99.0)"
0,0.4666666666666667,"(321.0, 203.0)"
1,0.4666666666666667,"(213.0, 299.0)"
2,0.4666666666666667,"(331.0, 97.0)"
0,0.5,"(322.0, 199.0)"
1,0.5,"(212.0, 299.0)"
2,0.5,"(332.0, 95.0)"
0,0.5333333333333333,"(321.0, 196.0)"
1,0.5333333333333333,"(212.0, 299.0)"
2,0.5333333333333333,"(333.0, 95.0)"
0,0.5666666666666667,"(322.0, 192.0)"
1,0.5666666666666667,"(212.0, 299.0)"
2,0.5666666666666667,"(333.0, 93.0)"
0,0.6,"(323.0, 189.0)"
1,0.6,"(212.0, 300.0)"
2,0.6,"(334.0, 92.0)"
3,0.6,"(212, 196)"
0,0.6333333333333333,"(324.0, 187.0)"
1,0.6333333333333333,"(213.0, 300.0)"
2,0.6333333333333333,"(335.0, 90.0)"
3,0.6333333333333333,"(210.0, 198.0)"
0,0.6666666666666666,"(325.0, 184.0)"
1,0.6666666666666666,"(213.0, 299.0)"
2,0.6666666666666666,"(334.0, 87.0)"
3,0.6666666666666666,"(209.0, 200.0)"
0,0.7,"(325.0, 181.0)"
1,0.7,"(214.0, 299.0)"
2,0.7,"(335.0, 85.0)"
3,0.7,"(208.0, 202.0)"
0,0.7333333333333333,"(326.0, 178.0)"
1,0.7333333333333333,"(214.0, 300.0)"
2,0.7333333333333333,"(336.0, 83.0)"
3,0.7333333333333333,"(206.0, 203.0)"
0,0.7666666666666666,"(326.0, 176.0)"
1,0.7666666666666666,"(213.0, 299.0)"
2,0.7666666666666666,"(337.0, 81.0)"
3,0.7666666666666666,"(205.0, 207.0)"
0,0.8,"(327.0, 174.0)"
1,0.8,"(213.0, 298.0)"
2,0.8,"(337.0, 78.0)"
3,0.8,"(204.0, 209.0)"
0,0.8333333333333334,"(328.0, 172.0)"
1,0.8333333333333334,"(213.0, 299.0)"
2,0.8333333333333334,"(338.0, 76.0)"
3,0.8333333333333334,"(203.0, 211.0)"
0,0.8666666666666667,"(329.0, 171.0)"
1,0.8666666666666667,"(214.0, 298.0)"
2,0.8666666666666667,"(339.0, 73.0)"
3,0.8666666666666667,"(201.0, 211.0)"
0,0.9,"(330.0, 167.0)"
1,0.9,"(214.0, 298.0)"
2,0.9,"(339.0, 72.0)"
3,0.9,"(200.0, 216.0)"
0,0.9333333333333333,"(331.0, 166.0)"
1,0.9333333333333333,"(213.0, 298.0)"
2,0.9333333333333333,"(339.0, 69.0)"
3,0.9333333333333333,"(200.0, 218.0)"
0,0.9666666666666667,"(333.0, 165.0)"
1,0.9666666666666667,"(214.0, 298.0)"
2,0.9666666666666667,"(339.0, 68.0)"
3,0.9666666666666667,"(199.0, 220.0)"
0,1.0,"(334.0, 163.0)"
1,1.0,"(214.0, 297.0)"
2,1.0,"(340.0, 65.0)"
3,1.0,"(198.0, 223.0)"
0,1.0333333333333332,"(335.0, 161.0)"
1,1.0333333333333332,"(213.0, 298.0)"
2,1.0333333333333332,"(340.0, 64.0)"
3,1.0333333333333332,"(198.0, 225.0)"
0,1.0666666666666667,"(336.0, 159.0)"
1,1.0666666666666667,"(214.0, 298.0)"
2,1.0666666666666667,"(340.0, 61.0)"
3,1.0666666666666667,"(196.0, 227.0)"
0,1.1,"(338.0, 158.0)"
1,1.1,"(214.0, 297.0)"
2,1.1,"(341.0, 60.0)"
3,1.1,"(196.0, 230.0)"
0,1.1333333333333333,"(340.0, 155.0)"
1,1.1333333333333333,"(214.0, 298.0)"
2,1.1333333333333333,"(341.0, 58.0)"
3,1.1333333333333333,"(196.0, 232.0)"
0,1.1666666666666667,"(341.0, 153.0)"
1,1.1666666666666667,"(214.0, 298.0)"
2,1.1666666666666667,"(341.0, 57.0)"
3,1.1666666666666667,"(195.0, 236.0)"
0,1.2,"(344.0, 151.0)"
1,1.2,"(214.0, 297.0)"
2,1.2,"(342.0, 55.0)"
3,1.2,"(194.0, 239.0)"
0,1.2333333333333334,"(344.0, 149.0)"
1,1.2333333333333334,"(214.0, 297.0)"
2,1.2333333333333334,"(341.0, 53.0)"
3,1.2333333333333334,"(193.0, 242.0)"
0,1.2666666666666666,"(346.0, 148.0)"
1,1.2666666666666666,"(214.0, 298.0)"
2,1.2666666666666666,"(343.0, 53.0)"
3,1.2666666666666666,"(192.0, 245.0)"
0,1.3,"(347.0, 146.0)"
1,1.3,"(214.0, 297.0)"
2,1.3,"(342.0, 51.0)"
3,1.3,"(191.0, 248.0)"
0,1.3333333333333333,"(349.0, 145.0)"
1,1.3333333333333333,"(214.0, 298.0)"
2,1.3333333333333333,"(342.0, 49.0)"
3,1.3333333333333333,"(190.0, 251.0)"
0,1.3666666666666667,"(350.0, 143.0)"
1,1.3666666666666667,"(215.0, 297.0)"
2,1.3666666666666667,"(343.0, 48.0)"
3,1.3666666666666667,"(189.0, 252.0)"
0,1.4,"(350.0, 140.0)"
1,1.4,"(214.0, 297.0)"
2,1.4,"(343.0, 47.0)"
3,1.4,"(189.0, 255.0)"
0,1.4333333333333333,"(351.0, 139.0)"
1,1.4333333333333333,"(214.0, 297.0)"
2,1.4333333333333333,"(343.0, 45.0)"
3,1.4333333333333333,"(187.0, 257.0)"
0,1.4666666666666666,"(352.0, 137.0)"
1,1.4666666666666666,"(215.0, 296.0)"
2,1.4666666666666666,"(343.0, 44.0)"
3,1.4666666666666666,"(187.0, 259.0)"
0,1.5,"(353.0, 136.0)"
1,1.5,"(215.0, 297.0)"
2,1.5,"(343.0, 41.0)"
3,1.5,"(186.0, 261.0)"
0,1.5333333333333332,"(354.0, 134.0)"
1,1.5333333333333332,"(216.0, 296.0)"
2,1.5333333333333332,"(344.0, 40.0)"
3,1.5333333333333332,"(185.0, 264.0)"
0,1.5666666666666667,"(355.0, 132.0)"
1,1.5666666666666667,"(215.0, 296.0)"
2,1.5666666666666667,"(345.0, 39.0)"
3,1.5666666666666667,"(184.0, 266.0)"
0,1.6,"(355.0, 131.0)"
1,1.6,"(215.0, 296.0)"
2,1.6,"(345.0, 36.0)"
3,1.6,"(184.0, 268.0)"
0,1.6333333333333333,"(356.0, 128.0)"
1,1.6333333333333333,"(215.0, 296.0)"
2,1.6333333333333333,"(345.0, 35.0)"
3,1.6333333333333333,"(184.0, 270.0)"
0,1.6666666666666667,"(356.0, 126.0)"
1,1.6666666666666667,"(216.0, 296.0)"
2,1.6666666666666667,"(344.0, 33.0)"
3,1.6666666666666667,"(183.0, 273.0)"
0,1.7,"(357.0, 125.0)"
1,1.7,"(216.0, 295.0)"
2,1.7,"(345.0, 32.0)"
3,1.7,"(183.0, 276.0)"
0,1.7333333333333334,"(357.0, 121.0)"
1,1.7333333333333334,"(216.0, 296.0)"
2,1.7333333333333334,"(346.0, 31.0)"
3,1.7333333333333334,"(181.0, 278.0)"
0,1.7666666666666666,"(358.0, 119.0)"
1,1.7666666666666666,"(216.0, 296.0)"
2,1.7666666666666666,"(345.0, 29.0)"
3,1.7666666666666666,"(182.0, 280.0)"
0,1.8,"(359.0, 117.0)"
1,1.8,"(216.0, 295.0)"
2,1.8,"(346.0, 27.0)"
3,1.8,"(180.0, 283.0)"
0,1.8333333333333333,"(359.0, 114.0)"
1,1.8333333333333333,"(216.0, 295.0)"
2,1.8333333333333333,"(346.0, 25.0)"
3,1.8333333333333333,"(180.0, 285.0)"
0,1.8666666666666667,"(360.0, 110.0)"
1,1.8666666666666667,"(216.0, 295.0)"
2,1.8666666666666667,"(347.0, 23.0)"
3,1.8666666666666667,"(180.0, 287.0)"
0,1.9,"(360.0, 108.0)"
1,1.9,"(217.0, 296.0)"
2,1.9,"(347.0, 22.0)"
3,1.9,"(179.0, 289.0)"
0,1.9333333333333333,"(361.0, 104.0)"
1,1.9333333333333333,"(216.0, 295.0)"
2,1.9333333333333333,"(347.0, 20.0)"
3,1.9333333333333333,"(179.0, 292.0)"
0,1.9666666666666666,"(360.0, 101.0)"
1,1.9666666666666666,"(216.0, 295.0)"
2,1.9666666666666666,"(348.0, 18.0)"
3,1.9666666666666666,"(179.0, 294.0)"
0,2.0,"(361.0, 97.0)"
1,2.0,"(216.0, 295.0)"
2,2.0,"(348.0, 17.0)"
3,2.0,"(178.0, 297.0)"
0,2.033333333333333,"(362.0, 93.0)"
1,2.033333333333333,"(217.0, 295.0)"
2,2.033333333333333,"(348.0, 15.0)"
3,2.033333333333333,"(178.0, 299.0)"
0,2.0666666666666664,"(362.0, 89.0)"
1,2.0666666666666664,"(217.0, 295.0)"
2,2.0666666666666664,"(349.0, 13.0)"
3,2.0666666666666664,"(178.0, 302.0)"
0,2.1,"(363.0, 85.0)"
1,2.1,"(217.0, 294.0)"
2,2.1,"(350.0, 12.0)"
3,2.1,"(178.0, 304.0)"
0,2.1333333333333333,"(364.0, 81.0)"
1,2.1333333333333333,"(217.0, 295.0)"
2,2.1333333333333333,"(349.0, 11.0)"
3,2.1333333333333333,"(177.0, 307.0)"
0,2.1666666666666665,"(363.0, 77.0)"
1,2.1666666666666665,"(218.0, 295.0)"
2,2.1666666666666665,"(349.0, 8.0)"
3,2.1666666666666665,"(176.0, 310.0)"
0,2.2,"(363.0, 74.0)"
1,2.2,"(217.0, 294.0)"
2,2.2,"(350.0, 7.0)"
3,2.2,"(177.0, 313.0)"
0,2.2333333333333334,"(364.0, 72.0)"
1,2.2333333333333334,"(217.0, 293.0)"
2,2.2333333333333334,"(351.0, 4.0)"
3,2.2333333333333334,"(177.0, 315.0)"
0,2.2666666666666666,"(364.0, 70.0)"
1,2.2666666666666666,"(217.0, 294.0)"
2,2.2666666666666666,"(351.0, 3.0)"
3,2.2666666666666666,"(176.0, 319.0)"
0,2.3,"(366.0, 67.0)"
1,2.3,"(217.0, 293.0)"
2,2.3,"(352.0, 1.0)"
3,2.3,"(177.0, 322.0)"
0,2.3333333333333335,"(366.0, 65.0)"
1,2.3333333333333335,"(218.0, 293.0)"
2,2.3333333333333335,"(351.0, -1.0)"
3,2.3333333333333335,"(176.0, 326.0)"
0,2.3666666666666667,"(367.0, 64.0)"
1,2.3666666666666667,"(217.0, 293.0)"
2,2.3666666666666667,"(352.0, 0.0)"
3,2.3666666666666667,"(177.0, 330.0)"
0,2.4,"(368.0, 62.0)"
1,2.4,"(218.0, 292.0)"
2,2.4,"(353.0, -1.0)"
3,2.4,"(176.0, 333.0)"
4,2.4,"(231.0, 99.0)"
0,2.433333333333333,"(368.0, 59.0)"
1,2.433333333333333,"(217.0, 292.0)"
2,2.433333333333333,"(353.0, -1.0)"
3,2.433333333333333,"(177.0, 336.0)"
4,2.433333333333333,"(231.0, 102.0)"
0,2.466666666666667,"(368.0, 58.0)"
1,2.466666666666667,"(218.0, 292.0)"
2,2.466666666666667,"(355.0, -1.0)"
3,2.466666666666667,"(176.0, 339.0)"
4,2.466666666666667,"(231.0, 106.0)"
0,2.5,"(369.0, 56.0)"
1,2.5,"(217.0, 292.0)"
2,2.5,"(355.0, -1.0)"
3,2.5,"(176.0, 341.0)"
4,2.5,"(231.0, 109.0)"
0,2.533333333333333,"(370.0, 54.0)"
1,2.533333333333333,"(217.0, 292.0)"
2,2.533333333333333,"(354.0, -1.0)"
3,2.533333333333333,"(175.0, 344.0)"
4,2.533333333333333,"(230.0, 114.0)"
0,2.5666666666666664,"(370.0, 53.0)"
1,2.5666666666666664,"(218.0, 291.0)"
3,2.5666666666666664,"(177.0, 348.0)"
4,2.5666666666666664,"(230.0, 116.0)"
0,2.6,"(371.0, 51.0)"
1,2.6,"(218.0, 291.0)"
3,2.6,"(176.0, 350.0)"
4,2.6,"(229.0, 119.0)"
0,2.6333333333333333,"(371.0, 49.0)"
1,2.6333333333333333,"(218.0, 292.0)"
3,2.6333333333333333,"(175.0, 353.0)"
4,2.6333333333333333,"(229.0, 123.0)"
0,2.6666666666666665,"(371.0, 47.0)"
1,2.6666666666666665,"(218.0, 291.0)"
3,2.6666666666666665,"(176.0, 355.0)"
4,2.6666666666666665,"(228.0, 127.0)"
0,2.7,"(372.0, 47.0)"
1,2.7,"(217.0, 291.0)"
3,2.7,"(174.0, 358.0)"
4,2.7,"(228.0, 131.0)"
0,2.7333333333333334,"(371.0, 44.0)"
1,2.7333333333333334,"(217.0, 291.0)"
3,2.7333333333333334,"(174.0, 360.0)"
4,2.7333333333333334,"(228.0, 134.0)"
0,2.7666666666666666,"(372.0, 43.0)"
1,2.7666666666666666,"(217.0, 291.0)"
3,2.7666666666666666,"(175.0, 364.0)"
4,2.7666666666666666,"(227.0, 138.0)"
0,2.8,"(372.0, 41.0)"
1,2.8,"(218.0, 291.0)"
3,2.8,"(174.0, 367.0)"
4,2.8,"(227.0, 141.0)"
0,2.8333333333333335,"(372.0, 40.0)"
1,2.8333333333333335,"(217.0, 291.0)"
3,2.8333333333333335,"(173.0, 370.0)"
4,2.8333333333333335,"(227.0, 145.0)"
0,2.8666666666666667,"(372.0, 39.0)"
1,2.8666666666666667,"(217.0, 291.0)"
3,2.8666666666666667,"(173.0, 373.0)"
4,2.8666666666666667,"(227.0, 148.0)"
0,2.9,"(373.0, 37.0)"
1,2.9,"(218.0, 292.0)"
3,2.9,"(172.0, 376.0)"
4,2.9,"(226.0, 151.0)"
0,2.933333333333333,"(373.0, 36.0)"
1,2.933333333333333,"(218.0, 292.0)"
3,2.933333333333333,"(171.0, 380.0)"
4,2.933333333333333,"(226.0, 154.0)"
0,2.966666666666667,"(372.0, 35.0)"
1,2.966666666666667,"(217.0, 292.0)"
4,2.966666666666667,"(225.0, 158.0)"
0,3.0,"(372.0, 35.0)"
1,3.0,"(217.0, 292.0)"
4,3.0,"(225.0, 158.0)"
0,3.033333333333333,"(373.0, 33.0)"
1,3.033333333333333,"(217.0, 292.0)"
4,3.033333333333333,"(225.0, 167.0)"
0,3.0666666666666664,"(373.0, 31.0)"
1,3.0666666666666664,"(216.0, 293.0)"
4,3.0666666666666664,"(225.0, 171.0)"
0,3.1,"(374.0, 30.0)"
1,3.1,"(217.0, 292.0)"
4,3.1,"(226.0, 176.0)"
0,3.1333333333333333,"(374.0, 29.0)"
1,3.1333333333333333,"(218.0, 293.0)"
4,3.1333333333333333,"(226.0, 180.0)"
0,3.1666666666666665,"(375.0, 28.0)"
1,3.1666666666666665,"(218.0, 292.0)"
4,3.1666666666666665,"(226.0, 185.0)"
0,3.2,"(374.0, 28.0)"
1,3.2,"(218.0, 292.0)"
4,3.2,"(227.0, 188.0)"
0,3.2333333333333334,"(373.0, 27.0)"
1,3.2333333333333334,"(218.0, 292.0)"
4,3.2333333333333334,"(227.0, 191.0)"
0,3.2666666666666666,"(375.0, 26.0)"
1,3.2666666666666666,"(218.0, 292.0)"
4,3.2666666666666666,"(227.0, 195.0)"
0,3.3,"(375.0, 25.0)"
1,3.3,"(218.0, 292.0)"
4,3.3,"(227.0, 199.0)"
0,3.3333333333333335,"(375.0, 24.0)"
1,3.3333333333333335,"(218.0, 292.0)"
4,3.3333333333333335,"(228.0, 202.0)"
0,3.3666666666666667,"(375.0, 24.0)"
1,3.3666666666666667,"(218.0, 291.0)"
4,3.3666666666666667,"(228.0, 205.0)"
0,3.4,"(375.0, 21.0)"
1,3.4,"(218.0, 292.0)"
4,3.4,"(230.0, 209.0)"
1,3.433333333333333,"(218.0, 292.0)"
4,3.433333333333333,"(230.0, 212.0)"
1,3.466666666666667,"(218.0, 292.0)"
4,3.466666666666667,"(231.0, 216.0)"
1,3.5,"(218.0, 292.0)"
4,3.5,"(230.0, 220.0)"
5,3.5,"(260, 279)"
1,3.533333333333333,"(218.0, 292.0)"
4,3.533333333333333,"(232.0, 224.0)"
5,3.533333333333333,"(260.0, 282.0)"
1,3.5666666666666664,"(218.0, 292.0)"
4,3.5666666666666664,"(232.0, 227.0)"
5,3.5666666666666664,"(260.0, 285.0)"
1,3.6,"(218.0, 291.0)"
4,3.6,"(233.0, 230.0)"
5,3.6,"(261.0, 288.0)"
1,3.6333333333333333,"(218.0, 292.0)"
4,3.6333333333333333,"(233.0, 233.0)"
5,3.6333333333333333,"(260.0, 292.0)"
1,3.6666666666666665,"(218.0, 292.0)"
4,3.6666666666666665,"(234.0, 237.0)"
5,3.6666666666666665,"(260.0, 296.0)"
1,3.6999999999999997,"(218.0, 292.0)"
4,3.6999999999999997,"(235.0, 240.0)"
5,3.6999999999999997,"(261.0, 300.0)"
1,3.7333333333333334,"(218.0, 292.0)"
4,3.7333333333333334,"(236.0, 243.0)"
5,3.7333333333333334,"(262.0, 305.0)"
1,3.7666666666666666,"(218.0, 292.0)"
4,3.7666666666666666,"(236.0, 247.0)"
5,3.7666666666666666,"(261.0, 309.0)"
1,3.8,"(218.0, 292.0)"
4,3.8,"(238.0, 250.0)"
5,3.8,"(260.0, 313.0)"
1,3.8333333333333335,"(218.0, 292.0)"
4,3.8333333333333335,"(238.0, 254.0)"
5,3.8333333333333335,"(260.0, 317.0)"
1,3.8666666666666667,"(217.0, 292.0)"
4,3.8666666666666667,"(238.0, 256.0)"
5,3.8666666666666667,"(261.0, 321.0)"
1,3.9,"(217.0, 291.0)"
4,3.9,"(238.0, 260.0)"
5,3.9,"(261.0, 325.0)"
1,3.933333333333333,"(217.0, 291.0)"
4,3.933333333333333,"(239.0, 263.0)"
5,3.933333333333333,"(262.0, 328.0)"
1,3.966666666666667,"(217.0, 291.0)"
4,3.966666666666667,"(239.0, 267.0)"
5,3.966666666666667,"(262.0, 332.0)"
1,4.0,"(217.0, 291.0)"
4,4.0,"(239.0, 267.0)"
5,4.0,"(262.0, 332.0)"
1,4.033333333333333,"(217.0, 291.0)"
4,4.033333333333333,"(239.0, 274.0)"
5,4.033333333333333,"(262.0, 338.0)"
1,4.066666666666666,"(216.0, 291.0)"
4,4.066666666666666,"(240.0, 277.0)"
5,4.066666666666666,"(260.0, 342.0)"
1,4.1,"(217.0, 291.0)"
4,4.1,"(240.0, 279.0)"
5,4.1,"(259.0, 348.0)"
1,4.133333333333333,"(217.0, 291.0)"
4,4.133333333333333,"(240.0, 279.0)"
5,4.133333333333333,"(259.0, 348.0)"
1,4.166666666666667,"(216.0, 290.0)"
4,4.166666666666667,"(241.0, 287.0)"
5,4.166666666666667,"(256.0, 353.0)"
1,4.2,"(216.0, 290.0)"
4,4.2,"(242.0, 290.0)"
5,4.2,"(255.0, 357.0)"
1,4.233333333333333,"(215.0, 290.0)"
4,4.233333333333333,"(242.0, 293.0)"
5,4.233333333333333,"(256.0, 359.0)"
1,4.266666666666667,"(215.0, 290.0)"
4,4.266666666666667,"(243.0, 297.0)"
5,4.266666666666667,"(255.0, 361.0)"
1,4.3,"(216.0, 290.0)"
4,4.3,"(243.0, 299.0)"
5,4.3,"(256.0, 365.0)"
1,4.333333333333333,"(216.0, 289.0)"
4,4.333333333333333,"(243.0, 303.0)"
5,4.333333333333333,"(256.0, 367.0)"
1,4.366666666666666,"(215.0, 290.0)"
4,4.366666666666666,"(244.0, 306.0)"
5,4.366666666666666,"(256.0, 368.0)"
1,4.4,"(216.0, 290.0)"
4,4.4,"(245.0, 307.0)"
5,4.4,"(258.0, 366.0)"
1,4.433333333333334,"(216.0, 289.0)"
4,4.433333333333334,"(246.0, 310.0)"
5,4.433333333333334,"(257.0, 365.0)"
1,4.466666666666667,"(215.0, 289.0)"
4,4.466666666666667,"(247.0, 314.0)"
5,4.466666666666667,"(258.0, 362.0)"
1,4.5,"(214.0, 289.0)"
4,4.5,"(247.0, 317.0)"
5,4.5,"(257.0, 363.0)"
1,4.533333333333333,"(215.0, 288.0)"
4,4.533333333333333,"(248.0, 320.0)"
5,4.533333333333333,"(256.0, 364.0)"
1,4.566666666666666,"(214.0, 288.0)"
4,4.566666666666666,"(249.0, 324.0)"
5,4.566666666666666,"(255.0, 364.0)"
1,4.6,"(215.0, 288.0)"
4,4.6,"(251.0, 327.0)"
5,4.6,"(255.0, 365.0)"
1,4.633333333333333,"(214.0, 288.0)"
4,4.633333333333333,"(252.0, 330.0)"
5,4.633333333333333,"(254.0, 365.0)"
1,4.666666666666667,"(214.0, 288.0)"
4,4.666666666666667,"(252.0, 333.0)"
5,4.666666666666667,"(254.0, 365.0)"
1,4.7,"(213.0, 288.0)"
4,4.7,"(253.0, 335.0)"
5,4.7,"(254.0, 365.0)"
1,4.733333333333333,"(213.0, 287.0)"
4,4.733333333333333,"(253.0, 338.0)"
5,4.733333333333333,"(253.0, 365.0)"
1,4.766666666666667,"(213.0, 287.0)"
4,4.766666666666667,"(254.0, 341.0)"
5,4.766666666666667,"(253.0, 365.0)"
1,4.8,"(213.0, 287.0)"
4,4.8,"(255.0, 344.0)"
5,4.8,"(253.0, 364.0)"
1,4.833333333333333,"(213.0, 287.0)"
4,4.833333333333333,"(255.0, 348.0)"
5,4.833333333333333,"(253.0, 364.0)"
1,4.866666666666666,"(213.0, 286.0)"
4,4.866666666666666,"(255.0, 350.0)"
5,4.866666666666666,"(254.0, 363.0)"
1,4.9,"(212.0, 286.0)"
4,4.9,"(255.0, 353.0)"
5,4.9,"(253.0, 363.0)"
1,4.933333333333334,"(212.0, 286.0)"
4,4.933333333333334,"(256.0, 354.0)"
5,4.933333333333334,"(253.0, 363.0)"
1,4.966666666666667,"(212.0, 285.0)"
4,4.966666666666667,"(255.0, 355.0)"
5,4.966666666666667,"(253.0, 362.0)"
1,5.0,"(212.0, 285.0)"
4,5.0,"(254.0, 356.0)"
5,5.0,"(253.0, 362.0)"
1,5.033333333333333,"(212.0, 285.0)"
4,5.033333333333333,"(253.0, 357.0)"
5,5.033333333333333,"(254.0, 362.0)"
1,5.066666666666666,"(212.0, 285.0)"
4,5.066666666666666,"(253.0, 358.0)"
5,5.066666666666666,"(254.0, 362.0)"
1,5.1,"(213.0, 284.0)"
4,5.1,"(252.0, 357.0)"
5,5.1,"(253.0, 361.0)"
1,5.133333333333333,"(212.0, 285.0)"
4,5.133333333333333,"(252.0, 356.0)"
5,5.133333333333333,"(253.0, 361.0)"
1,5.166666666666667,"(212.0, 284.0)"
4,5.166666666666667,"(252.0, 356.0)"
5,5.166666666666667,"(253.0, 361.0)"
1,5.2,"(213.0, 284.0)"
4,5.2,"(251.0, 356.0)"
5,5.2,"(253.0, 360.0)"
1,5.233333333333333,"(213.0, 284.0)"
4,5.233333333333333,"(250.0, 356.0)"
5,5.233333333333333,"(253.0, 359.0)"
1,5.266666666666667,"(212.0, 284.0)"
4,5.266666666666667,"(249.0, 356.0)"
5,5.266666666666667,"(253.0, 359.0)"
1,5.3,"(212.0, 283.0)"
4,5.3,"(249.0, 356.0)"
5,5.3,"(253.0, 359.0)"
1,5.333333333333333,"(212.0, 283.0)"
4,5.333333333333333,"(248.0, 356.0)"
5,5.333333333333333,"(253.0, 359.0)"
1,5.366666666666666,"(212.0, 283.0)"
4,5.366666666666666,"(248.0, 356.0)"
5,5.366666666666666,"(253.0, 359.0)"
1,5.4,"(212.0, 283.0)"
4,5.4,"(247.0, 357.0)"
5,5.4,"(253.0, 359.0)"
1,5.433333333333334,"(211.0, 283.0)"
4,5.433333333333334,"(247.0, 356.0)"
5,5.433333333333334,"(252.0, 359.0)"
1,5.466666666666667,"(212.0, 282.0)"
4,5.466666666666667,"(248.0, 357.0)"
5,5.466666666666667,"(251.0, 359.0)"
1,5.5,"(212.0, 282.0)"
4,5.5,"(247.0, 355.0)"
5,5.5,"(252.0, 359.0)"
1,5.533333333333333,"(212.0, 283.0)"
4,5.533333333333333,"(248.0, 355.0)"
5,5.533333333333333,"(252.0, 359.0)"
1,5.566666666666666,"(212.0, 282.0)"
4,5.566666666666666,"(248.0, 356.0)"
5,5.566666666666666,"(252.0, 359.0)"
1,5.6,"(212.0, 281.0)"
4,5.6,"(248.0, 355.0)"
5,5.6,"(252.0, 359.0)"
1,5.633333333333333,"(212.0, 281.0)"
4,5.633333333333333,"(248.0, 355.0)"
5,5.633333333333333,"(252.0, 358.0)"
1,5.666666666666667,"(212.0, 282.0)"
4,5.666666666666667,"(248.0, 354.0)"
5,5.666666666666667,"(252.0, 358.0)"
1,5.7,"(212.0, 281.0)"
4,5.7,"(248.0, 354.0)"
5,5.7,"(252.0, 358.0)"
1,5.733333333333333,"(212.0, 281.0)"
4,5.733333333333333,"(248.0, 353.0)"
5,5.733333333333333,"(252.0, 357.0)"
1,5.766666666666667,"(212.0, 281.0)"
4,5.766666666666667,"(248.0, 353.0)"
5,5.766666666666667,"(252.0, 357.0)"
1,5.8,"(212.0, 281.0)"
4,5.8,"(248.0, 353.0)"
5,5.8,"(252.0, 357.0)"
1,5.833333333333333,"(212.0, 281.0)"
4,5.833333333333333,"(248.0, 354.0)"
5,5.833333333333333,"(252.0, 357.0)"
1,5.866666666666666,"(212.0, 281.0)"
4,5.866666666666666,"(248.0, 354.0)"
5,5.866666666666666,"(252.0, 357.0)"
1,5.9,"(211.0, 281.0)"
4,5.9,"(248.0, 353.0)"
5,5.9,"(252.0, 357.0)"
1,5.933333333333334,"(211.0, 281.0)"
4,5.933333333333334,"(248.0, 353.0)"
5,5.933333333333334,"(252.0, 357.0)"
1,5.966666666666667,"(212.0, 280.0)"
4,5.966666666666667,"(248.0, 353.0)"
5,5.966666666666667,"(252.0, 357.0)"
1,6.0,"(212.0, 281.0)"
4,6.0,"(248.0, 352.0)"
5,6.0,"(252.0, 356.0)"
1,6.033333333333333,"(212.0, 281.0)"
4,6.033333333333333,"(248.0, 352.0)"
5,6.033333333333333,"(252.0, 356.0)"
1,6.066666666666666,"(212.0, 281.0)"
4,6.066666666666666,"(248.0, 352.0)"
5,6.066666666666666,"(252.0, 356.0)"
1,6.1,"(212.0, 280.0)"
4,6.1,"(248.0, 352.0)"
5,6.1,"(252.0, 356.0)"
1,6.133333333333333,"(213.0, 280.0)"
4,6.133333333333333,"(249.0, 352.0)"
5,6.133333333333333,"(252.0, 356.0)"
1,6.166666666666667,"(213.0, 280.0)"
4,6.166666666666667,"(249.0, 352.0)"
5,6.166666666666667,"(252.0, 356.0)"
1,6.2,"(213.0, 280.0)"
4,6.2,"(248.0, 352.0)"
5,6.2,"(252.0, 356.0)"
1,6.233333333333333,"(213.0, 279.0)"
4,6.233333333333333,"(248.0, 352.0)"
5,6.233333333333333,"(252.0, 356.0)"
1,6.266666666666667,"(212.0, 279.0)"
4,6.266666666666667,"(249.0, 351.0)"
5,6.266666666666667,"(252.0, 355.0)"
1,6.3,"(213.0, 279.0)"
4,6.3,"(249.0, 351.0)"
5,6.3,"(252.0, 355.0)"
1,6.333333333333333,"(213.0, 278.0)"
4,6.333333333333333,"(249.0, 352.0)"
5,6.333333333333333,"(252.0, 355.0)"
